,zip,AQI,Category,DateObserved,HourObserved,Latitude,LocalTimeZone,Longitude,ParameterName,ReportingArea,StateCode
134,94599,45,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.33,PST,-122.28,OZONE,Napa,CA
135,94599,13,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.33,PST,-122.28,PM2.5,Napa,CA
136,94548,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,38.2183,PST,-121.77,PM2.5,Rio Vista,CA
137,94404,26,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
138,94404,19,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
139,94402,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
140,94402,34,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
141,94569,32,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.03,OZONE,Concord,CA
142,94569,20,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
143,94940,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
144,94940,39,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
145,94543,36,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
146,94543,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
147,94964,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
148,94964,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
149,94544,39,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
150,94544,20,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
151,94595,26,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.03,OZONE,Concord,CA
152,94595,16,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
153,94528,26,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.97,PST,-122.03,OZONE,Concord,CA
154,94528,22,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
155,94525,32,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.03,OZONE,Concord,CA
156,94525,20,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
157,94503,36,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.33,PST,-122.28,OZONE,Napa,CA
158,94503,32,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.33,PST,-122.28,PM2.5,Napa,CA
159,94119,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
160,94119,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
161,94143,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
162,94143,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
163,94945,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
164,94945,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
165,95101,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
166,95101,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
167,95690,37,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,38.4086,PST,-121.3733,OZONE,Elk Grove,CA
168,95690,38,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,38.4086,PST,-121.3733,PM2.5,Elk Grove,CA
169,95480,23,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.9088,PST,-123.6931,OZONE,Point Arena,CA
170,95480,11,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.9088,PST,-123.6931,PM10,Point Arena,CA
171,94044,27,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
172,94044,29,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
173,95688,43,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.3525,PST,-121.9617,OZONE,Vacaville,CA
174,95688,16,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.3525,PST,-121.9617,PM2.5,Vacaville,CA
175,95108,41,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
176,95108,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
177,94109,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
178,94109,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
179,94568,40,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
180,94568,16,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
181,94612,24,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
182,94612,46,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
183,95618,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,38.5448,PST,-121.7411,OZONE,Davis,CA
184,95618,22,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,38.5448,PST,-121.7411,PM2.5,Davis,CA
185,94570,27,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
186,94570,49,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
187,94104,27,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
188,94104,29,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
189,95119,41,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
190,95119,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
191,95419,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
192,95419,4,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
193,94574,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
194,94574,4,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
195,95158,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
196,95158,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
197,94966,27,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
198,94966,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
199,94024,39,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
200,94024,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
201,94509,41,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.25,PST,-122.04,OZONE,Fairfield,CA
202,95161,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
203,95161,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
204,95135,41,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
205,95135,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
206,94970,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
207,94970,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
208,94571,15,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.2183,PST,-121.77,PM2.5,Rio Vista,CA
209,94061,24,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
210,94061,29,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
211,95020,31,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
212,95020,15,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
213,94588,34,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
214,94588,35,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
215,94302,33,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
216,94302,33,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
217,95486,29,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
218,94558,45,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.33,PST,-122.28,OZONE,Napa,CA
219,94558,13,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.33,PST,-122.28,PM2.5,Napa,CA
220,94706,34,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
221,94706,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
222,95124,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
223,95124,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
224,94803,27,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
225,94803,45,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
226,94115,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
227,94115,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
228,94083,27,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
229,94083,29,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
230,94602,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
231,94602,54,"{'Number': 2, 'Name': 'Moderate'}",2018-10-13 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
232,95151,41,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
233,95151,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
234,95013,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
235,95013,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
236,94610,34,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
237,94610,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
238,95033,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
239,95033,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
240,94524,22,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.03,OZONE,Concord,CA
241,94524,21,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
242,94129,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
243,94129,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
244,94963,34,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
245,94963,26,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
246,94125,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
247,94125,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
248,94039,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
249,94039,20,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
250,94615,34,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
251,94615,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
252,94590,40,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,38.25,PST,-122.04,OZONE,Fairfield,CA
253,94042,26,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
254,94042,19,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
255,94558,35,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.33,PST,-122.28,OZONE,Napa,CA
256,94028,33,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
257,94028,33,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
258,94526,31,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.03,OZONE,Concord,CA
259,94526,19,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
260,94542,36,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
261,94542,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
262,95037,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
263,95037,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
264,94978,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
265,94978,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
266,94550,32,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
267,94550,24,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
268,94706,27,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
269,94706,45,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
270,95123,39,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
271,95123,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
272,94591,41,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.25,PST,-122.04,OZONE,Fairfield,CA
273,94551,40,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
274,94551,44,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
275,94915,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
276,94915,38,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
277,94188,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
278,94188,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
279,94147,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
280,94147,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
281,95014,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
282,95014,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
283,94110,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
284,94043,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
285,94043,34,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
286,94541,33,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
287,94541,33,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
288,94562,36,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.33,PST,-122.28,OZONE,Napa,CA
289,94562,32,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.33,PST,-122.28,PM2.5,Napa,CA
290,94538,36,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
291,94538,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
292,94583,40,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
293,94583,16,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
294,95172,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
295,95172,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
296,94126,28,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
297,94126,27,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
298,94568,34,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
299,94568,35,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
300,94589,41,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.25,PST,-122.04,OZONE,Fairfield,CA
301,95159,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
302,95159,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
303,94017,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
304,94017,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
305,95156,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
306,95156,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
307,94022,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
308,94022,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
309,94020,24,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
310,94020,29,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
311,94707,27,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
312,94707,45,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
313,95402,31,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
314,95402,2,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
315,94929,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
316,94929,39,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
317,94511,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,38.2183,PST,-121.77,PM2.5,Rio Vista,CA
318,95436,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
319,95436,4,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
320,95687,42,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.3525,PST,-121.9617,OZONE,Vacaville,CA
321,95687,6,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.3525,PST,-121.9617,PM2.5,Vacaville,CA
322,95620,39,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,38.3525,PST,-121.9617,OZONE,Vacaville,CA
323,94802,27,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
324,94802,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
325,94559,35,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.33,PST,-122.28,OZONE,Napa,CA
326,94973,34,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
327,94973,26,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
328,95051,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
329,95051,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
330,94515,29,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
331,95444,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
332,95444,4,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
333,94545,39,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
334,94545,20,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
335,94131,28,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
336,94131,27,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
337,94613,27,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
338,94613,45,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
339,94539,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
340,94539,34,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
341,95030,43,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
342,95030,25,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
343,95191,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
344,95191,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
345,94576,29,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
346,94105,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
347,94105,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
